RA,DEC,Teff,logg,FeH,lmjd,planid,spid,fiberid,obsid,uid,rv,snru,snrg,mag_ps_g
359.8432735,11.1782614,4953.7,2.511,-0.928,60613,LN000024N121601BM01,5,95,1261705095,L13254272467938,-64.75,7.41,56.53,-999.0
359.4712229,11.0531113,5254.76,2.874,-1.714,60613,LN000024N121601BM01,5,123,1261705123,L13254334020379,-199.45,5.77,33.5,-999.0
0.3566365,11.6553618,5001.92,2.389,-1.62,60613,LN000024N121601BM01,5,128,1261705128,L17081307360675,-246.22,6.65,41.33,16.8818
1.8884377,11.5671883,5293.58,2.961,-1.743,60613,LN000024N121601BM01,6,47,1261706047,G17081512059214,-168.73,34.86,114.42,-999.0
2.1607177,11.4277053,5284.64,2.649,-1.328,60613,LN000024N121601BM01,6,100,1261706100,L17081575404504,-26.65,22.22,80.97,-999.0
2.5972568,12.0962154,4978.93,2.389,-1.082,60613,LN000024N121601BM01,6,181,1261706181,L17085086985487,-89.96,5.59,34.68,16.8914
1.8760648,11.3646122,4959.81,2.762,-0.776,60613,LN000024N121601BM01,6,201,1261706201,G17081516703240,-92.77,20.06,109.24,15.0586
1.4551497,10.214767,5284.54,2.603,-0.969,60613,LN000024N121601BM01,7,190,1261707190,G17099258910618,-40.97,20.96,96.72,14.6684
0.8668948,11.3327567,4867.76,2.229,-1.138,60613,LN000024N121601BM01,8,161,1261708161,L17081200876489,-297.81,9.04,57.04,-999.0
358.3445557,11.9888899,4975.95,2.432,-0.767,60613,LN000024N121601BM01,10,96,1261710096,G13220662433965,-83.1,12.0,67.07,-999.0
0.4051547,14.4634403,5075.71,2.521,-1.493,60613,LN000024N121601BM01,11,145,1261711145,G17083753349153,-311.67,10.05,40.77,-999.0
2.5268937,12.6562824,4484.88,1.324,-1.111,60613,LN000024N121601BM01,13,143,1261713143,G17084938846926,-292.48,10.12,78.16,-999.0
2.3543818,12.9151081,4518.01,1.332,-1.344,60613,LN000024N121601BM01,13,147,1261713147,G17085222752711,-232.34,15.3,92.95,14.8871
358.3947621,12.4067932,5111.62,2.582,-1.592,60613,LN000024N121601BM01,14,132,1261714132,L13220593401985,-63.72,7.19,28.72,-999.0
358.2860432,12.5133503,5016.38,2.325,-1.775,60613,LN000024N121601BM01,14,148,1261714148,L13223476589755,-190.15,24.95,81.57,-999.0
358.2001465,12.9442875,4513.19,1.32,-1.378,60613,LN000024N121601BM01,14,206,1261714206,G13223988177004,-113.26,7.86,52.67,15.759
357.8240491,13.1129371,5078.86,2.678,-1.444,60613,LN000024N121601BM01,14,235,1261714235,G13224196074882,-160.46,21.06,77.25,-999.0
359.2226645,13.3329396,4964.14,2.445,-1.319,60613,LN000024N121601BM01,15,78,1261715078,L13220279380021,-14.94,5.22,27.28,16.8045
359.9212227,13.2143555,4858.58,2.504,-0.823,60613,LN000024N121601BM01,15,134,1261715134,G13220332172680,-69.12,12.94,93.71,15.4351
0.2755199,12.9972869,4902.4,2.0,-1.76,60613,LN000024N121601BM01,15,153,1261715153,L17081740853352,-109.06,20.32,87.79,-999.0
34.8545638,46.4526029,5152.4,2.7,-1.279,60613,LN021452N484656BM01,1,180,1261801180,L17361808447683,-311.9,6.34,26.81,20.2879
31.3945969,47.101042,4825.78,1.765,-1.729,60613,LN021452N484656BM01,2,83,1261802083,L17365048440881,1.22,11.07,41.85,-999.0
32.7545155,47.1090262,4927.66,2.291,-0.715,60613,LN021452N484656BM01,2,134,1261802134,L17364828547970,-69.71,17.13,82.05,-999.0
34.0623856,48.1267198,4979.55,2.347,-0.714,60613,LN021452N484656BM01,5,128,1261805128,L17366325008882,-50.41,17.04,117.14,-999.0
33.7667991,47.8324735,4963.02,2.298,-0.752,60613,LN021452N484656BM01,5,137,1261805137,L17366382212384,-78.42,5.24,52.97,16.697
33.5194321,47.5732112,4957.72,2.955,-0.701,60613,LN021452N484656BM01,5,180,1261805180,L17366211744430,-99.14,15.93,116.55,-999.0
34.6408426,47.8301862,5184.45,2.723,-1.199,60613,LN021452N484656BM01,8,71,1261808071,L17366380956237,-85.6,6.19,37.49,16.9764
35.293853,48.4536084,5026.03,2.477,-1.64,60613,LN021452N484656BM01,8,241,1261808241,L17366453009949,-0.04,5.55,30.09,20.5646
33.2033793,50.962201,4921.82,2.148,-0.71,60613,LN021452N484656BM01,11,159,1261811159,L17367428400160,-55.24,10.96,67.59,15.4956
32.5098977,49.5412389,4662.62,1.873,-0.784,60613,LN021452N484656BM01,15,111,1261815111,L17368807604907,-133.93,8.08,80.95,-999.0
32.6551067,50.4764605,4868.82,2.023,-1.7,60613,LN021452N484656BM01,16,123,1261816123,L17367371378763,-276.54,6.95,41.36,-999.0
72.0224606,23.2240247,4938.45,2.205,-0.802,60613,LN044204N240038BM01,6,161,1261906161,G16709216949824,26.78,11.1,75.05,15.9588
71.7297933,23.525305,5239.21,2.676,-0.741,60613,LN044204N240038BM01,8,227,1261908227,L16709408190425,18.98,5.48,50.15,-999.0
102.0866478,18.7937773,5075.52,2.651,-1.359,60613,LN064857N203350BM01,1,79,1262001079,L16177250471271,-177.63,29.72,97.86,-999.0
100.7292144,18.9921235,5013.14,2.286,-0.942,60613,LN064857N203350BM01,2,185,1262002185,L16180089575386,46.53,17.35,70.97,18.8124
100.7812898,19.061896,4579.15,2.599,-0.728,60613,LN064857N203350BM01,2,191,1262002191,L16180087874950,83.22,7.74,35.33,16.5352
101.1110875,18.7396381,5032.72,2.331,-1.578,60613,LN064857N203350BM01,2,212,1262002212,L16179214320922,332.09,29.73,101.51,14.9248
102.0753437,20.93865,4992.19,2.347,-1.428,60613,LN064857N203350BM01,4,246,1262004246,L16178379838709,184.48,9.05,59.97,-999.0
101.3733082,19.0856097,4912.28,2.19,-1.55,60613,LN064857N203350BM01,5,121,1262005121,L16177137820727,91.21,13.74,90.51,15.4618
102.4711054,19.382387,4503.57,0.987,-1.625,60613,LN064857N203350BM01,5,200,1262005200,L16177399272656,168.09,5.49,52.01,16.3007
104.4471083,19.7581423,4915.37,2.508,-0.734,60613,LN064857N203350BM01,6,150,1262006150,L16213339707031,61.2,13.23,76.64,15.373
103.4412359,18.519681,4921.9,2.152,-1.351,60613,LN064857N203350BM01,7,184,1262007184,L16211290674354,-105.69,8.21,58.52,15.5067
103.5985141,20.8866108,4712.34,2.368,-0.765,60613,LN064857N203350BM01,9,202,1262009202,L16209710509718,36.81,7.1,39.33,18.5152
100.1906735,19.6022398,4900.94,2.007,-1.727,60613,LN064857N203350BM01,10,110,1262010110,G16179638195539,18.76,10.28,45.27,18.4355
102.4404946,22.7228288,4894.61,2.131,-0.732,60613,LN064857N203350BM01,11,119,1262011119,L16175747113286,-9.62,5.4,46.22,19.0743
104.6082392,21.4478383,5009.31,2.552,-0.711,60613,LN064857N203350BM01,13,80,1262013080,G16209926075763,43.39,7.93,52.29,15.8971
104.1995547,21.394051,5347.45,2.806,-1.551,60613,LN064857N203350BM01,13,165,1262013165,L16210077868360,173.32,12.98,49.62,-999.0
104.3176438,21.3548088,5033.34,2.338,-1.677,60613,LN064857N203350BM01,13,167,1262013167,L16210078514998,31.53,11.46,53.87,15.8578
100.7522934,22.1295989,5021.33,2.415,-1.345,60613,LN064857N203350BM01,16,172,1262016172,L16178904025819,-47.1,13.1,62.28,-999.0
319.1498225,21.7383588,5129.2,2.511,-0.942,60613,LT212014N220134B01,3,13,1262103013,G14110768046606,-57.35,34.53,138.44,14.9072
319.8601651,22.4623069,4820.76,2.513,-0.731,60613,LT212014N220134B01,4,241,1262104241,L14113089893489,-85.87,8.78,71.78,-999.0
319.1523604,20.6232073,4896.5,2.734,-0.709,60613,LT212014N220134B01,5,116,1262105116,G14110966334699,-25.89,17.26,115.47,15.2329
320.266413,21.2627258,4979.38,2.356,-0.722,60613,LT212014N220134B01,5,145,1262105145,G14110513632464,-47.34,30.92,159.67,14.6576
321.5574216,21.3977286,4968.95,2.291,-1.379,60613,LT212014N220134B01,6,175,1262106175,G14118119871614,-353.67,43.14,169.68,-999.0
320.8983792,24.361971,5176.95,2.543,-0.971,60613,LT212014N220134B01,11,101,1262111101,P14111597063484,-77.98,12.91,53.9,15.029
320.6711343,24.1959189,4837.61,2.607,-0.707,60613,LT212014N220134B01,11,144,1262111144,L14111495089184,-56.54,7.54,48.42,-999.0
318.9331899,23.8473721,5073.84,2.466,-0.767,60613,LT212014N220134B01,16,28,1262116028,L14112580313417,-73.83,14.59,76.54,-999.0
318.2514855,23.7941133,5122.69,2.755,-1.376,60613,LT212014N220134B01,16,188,1262116188,L14109788477754,-85.46,15.55,65.62,14.8595
28.7870762,44.3683933,4905.17,2.204,-0.711,60616,LN015628N455810BM01,1,53,1262201053,L17370801861008,-141.93,5.37,37.66,-999.0
28.8599023,43.7516892,5071.51,2.382,-0.876,60616,LN015628N455810BM01,1,126,1262201126,L17370828688409,-62.95,9.6,54.1,-999.0
27.4573057,45.3722116,5040.14,2.377,-0.816,60616,LN015628N455810BM01,3,51,1262203051,L17369951121545,-131.86,14.48,84.16,-999.0
27.4659966,46.4573745,5021.63,2.421,-1.627,60616,LN015628N455810BM01,3,115,1262203115,L17357048230575,58.3,9.15,43.17,-999.0
27.4943274,46.4077757,4432.61,1.222,-1.414,60616,LN015628N455810BM01,3,246,1262203246,G17357046324142,-12.02,6.61,56.5,-999.0
31.1450827,45.5251245,5079.26,2.546,-0.704,60616,LN015628N455810BM01,6,61,1262206061,L17363230578033,-87.04,11.82,75.03,-999.0
31.7932409,45.8067131,4930.19,2.178,-0.756,60616,LN015628N455810BM01,6,109,1262206109,L17363126771422,-29.83,8.46,70.72,-999.0
29.8194183,47.3879772,4986.74,2.41,-1.267,60616,LN015628N455810BM01,9,109,1262209109,L17365560484928,46.03,5.44,35.42,-999.0
28.4069208,48.1083647,4923.96,1.891,-0.772,60616,LN015628N455810BM01,11,167,1262211167,L17357979040354,-74.23,12.97,83.49,-999.0
30.8865073,46.7474364,5012.81,2.443,-0.713,60616,LN015628N455810BM01,13,196,1262213196,L17365016730020,-89.55,6.84,57.72,19.8114
26.0748827,47.1268693,4824.24,1.703,-0.812,60616,LN015628N455810BM01,16,97,1262216097,G17375420839637,-103.31,6.01,63.89,15.3448
75.2511702,21.4320356,4943.29,2.326,-0.711,60616,LN050433N233858BM01,2,171,1262302171,L16755035403428,20.37,8.96,59.75,15.3125
78.6374085,23.1690632,5071.89,2.347,-1.655,60616,LN050433N233858BM01,6,127,1262306127,L16738123517698,307.04,5.89,34.69,-999.0
76.5194103,22.8207881,4788.59,1.808,-0.845,60616,LN050433N233858BM01,8,176,1262308176,G16754894501478,-1.9,6.16,67.87,19.4994
76.8141607,25.9684109,4591.18,1.764,-0.708,60616,LN050433N233858BM01,11,118,1262311118,G16613583131991,36.84,5.35,52.56,-999.0
76.8770213,25.9277898,5183.18,2.839,-1.592,60616,LN050433N233858BM01,11,125,1262311125,L16613588215337,63.51,5.23,25.73,-999.0
123.5498443,18.7424028,4895.84,1.911,-0.847,60616,LN081322N201649BM01,1,11,1262401011,G16336857052399,95.75,6.57,45.93,16.1973
123.1855159,18.37178,5016.88,2.316,-0.861,60616,LN081322N201649BM01,1,86,1262401086,L16336013081302,19.06,25.55,110.46,-999.0
123.27372,18.1086276,4837.52,1.995,-1.329,60616,LN081322N201649BM01,1,111,1262401111,G16327516156544,48.26,12.75,55.61,-999.0
122.9936072,18.2026315,5121.88,2.987,-0.873,60616,LN081322N201649BM01,1,141,1262401141,L16327482245370,297.81,8.9,42.15,-999.0
121.6857054,18.8063704,4808.67,1.959,-0.923,60616,LN081322N201649BM01,2,46,1262402046,G16321976989179,82.93,12.76,71.79,15.2545
121.2367501,19.005983,5086.6,2.873,-0.825,60616,LN081322N201649BM01,2,77,1262402077,G16322182483596,77.53,5.48,27.83,-999.0
122.4204488,20.1363979,5089.57,2.436,-0.821,60616,LN081322N201649BM01,3,47,1262403047,G16322361651655,57.59,22.11,96.24,-999.0
122.539093,20.3696817,4953.67,2.439,-1.132,60616,LN081322N201649BM01,3,87,1262403087,G16322416080077,146.63,8.49,47.34,-999.0
122.7084295,20.7375191,5066.75,2.661,-1.333,60616,LN081322N201649BM01,3,143,1262403143,L16322446053324,257.66,12.2,52.44,-999.0
121.7977721,20.1717326,5032.72,2.579,-0.705,60616,LN081322N201649BM01,3,156,1262403156,L16322939688555,87.36,7.51,51.31,-999.0
122.6944227,20.6238896,5075.97,2.479,-0.865,60616,LN081322N201649BM01,3,179,1262403179,G16322376463969,95.45,10.36,56.76,-999.0
121.9115845,20.4023613,5323.13,2.761,-1.013,60616,LN081322N201649BM01,3,194,1262403194,L16322921276691,359.32,7.22,32.76,-999.0
122.5327924,19.9098843,5245.44,2.597,-0.753,60616,LN081322N201649BM01,3,201,1262403201,L16322889211351,-23.59,6.57,37.24,16.9529
123.6736824,20.0924619,4999.51,2.122,-0.951,60616,LN081322N201649BM01,4,62,1262404062,L16336649781741,73.02,5.06,32.29,-999.0
123.2359005,20.5181889,4756.96,1.733,-1.753,60616,LN081322N201649BM01,4,158,1262404158,G16336555284939,134.88,13.67,62.17,-999.0
123.0299898,20.7043754,5062.94,2.604,-1.61,60616,LN081322N201649BM01,4,227,1262404227,G16322369809491,-21.1,11.36,57.82,-999.0
125.5602666,20.2144693,5179.27,2.797,-1.462,60616,LN081322N201649BM01,6,190,1262406190,L16337949698368,157.86,12.71,60.08,-999.0
123.7264239,19.4951826,5499.16,2.876,-1.053,60616,LN081322N201649BM01,8,176,1262408176,L16336980469390,-41.95,7.58,36.71,-999.0
124.5237983,20.5337319,5177.26,2.572,-0.928,60616,LN081322N201649BM01,9,191,1262409191,L16337087182652,181.76,21.13,92.56,14.7765
124.4861748,20.6539525,5073.71,2.78,-1.091,60616,LN081322N201649BM01,9,215,1262409215,G16337097460332,75.23,8.5,47.89,22.2982
121.2412067,19.1116693,4497.66,1.07,-1.756,60616,LN081322N201649BM01,10,111,1262410111,G16322183652834,35.39,17.76,85.69,-999.0
120.8652149,19.9306477,4963.19,2.525,-0.97,60616,LN081322N201649BM01,10,157,1262410157,G16322883269599,60.31,6.57,40.21,-999.0
121.823773,20.7479174,5268.97,2.731,-0.723,60616,LN081322N201649BM01,14,122,1262414122,G16322790088242,86.69,17.35,75.4,-999.0
121.3660245,20.7018602,4964.14,2.307,-0.789,60616,LN081322N201649BM01,14,125,1262414125,G16322808620321,45.0,6.96,43.26,20.6095
123.2763286,21.7767131,5000.87,2.573,-1.038,60616,LN081322N201649BM01,15,38,1262415038,L16324102496566,8.95,15.24,76.23,-999.0
122.2294392,21.011707,4962.71,2.355,-1.078,60616,LN081322N201649BM01,15,125,1262415125,G16322428511018,126.26,15.19,82.29,-999.0
22.2753538,-8.0627016,5259.28,2.699,-1.282,60618,LN012953S053545BM01,1,107,1262501107,L9030054038733,-74.26,12.36,48.0,17.8177
21.0910756,-6.8221243,5002.64,2.289,-1.495,60618,LN012953S053545BM01,2,60,1262502060,L9033744793304,-257.54,6.43,24.7,16.2403
21.5026997,-5.9644658,4856.55,2.168,-1.169,60618,LN012953S053545BM01,3,24,1262503024,G9033797050515,-200.08,10.62,60.94,-999.0
21.4852212,-5.6648014,4324.67,1.193,-0.803,60618,LN012953S053545BM01,3,45,1262503045,G9022236906751,-139.58,5.75,72.72,-999.0
21.0175847,-5.5366032,5082.76,2.901,-0.969,60618,LN012953S053545BM01,3,195,1262503195,G9022157869411,-89.29,26.35,112.36,17.9068
21.3832717,-5.0320099,4286.34,0.654,-1.777,60618,LN012953S053545BM01,3,230,1262503230,G9022303216327,-155.71,10.26,74.16,-999.0
22.1075421,-6.8798065,4529.02,1.416,-1.064,60618,LN012953S053545BM01,5,12,1262505012,L9033573256037,-133.69,8.36,27.03,-999.0
21.5312791,-6.4937513,5302.2,2.568,-1.002,60618,LN012953S053545BM01,5,159,1262505159,G9034357770118,22.35,24.82,119.78,14.4534
23.3140221,-6.2553787,4738.46,1.775,-1.011,60618,LN012953S053545BM01,8,41,1262508041,L9029110653301,178.08,8.93,63.52,-999.0
23.1860008,-5.5263533,5350.49,2.718,-0.751,60618,LN012953S053545BM01,9,99,1262509099,L9021610737934,136.08,10.64,47.23,15.542
20.3947117,-5.8701643,4864.25,2.123,-1.318,60618,LN012953S053545BM01,10,173,1262510173,G9022116014989,-243.45,14.63,80.95,18.5634
20.5986749,-6.2221047,4910.18,2.183,-1.402,60618,LN012953S053545BM01,10,199,1262510199,L9033723364115,101.65,5.14,34.46,-999.0
21.9873638,-3.89232,4994.89,2.577,-1.118,60618,LN012953S053545BM01,11,28,1262511028,G9023084771098,-44.58,13.32,67.11,-999.0
22.0326887,-3.2732522,4696.7,1.365,-1.792,60618,LN012953S053545BM01,11,153,1262511153,G9023161432009,17.04,6.32,46.22,15.312
24.7144778,-5.0654379,4602.22,1.482,-1.325,60618,LN012953S053545BM01,13,132,1262513132,L8965918401817,-203.58,6.36,53.53,-999.0
20.6557688,-5.1365206,4923.66,2.155,-1.573,60618,LN012953S053545BM01,14,212,1262514212,L9022896650882,156.02,8.85,41.41,-999.0
21.0388037,-3.7993645,4854.93,1.946,-1.351,60618,LN012953S053545BM01,16,142,1262516142,G9023711105827,-259.65,6.97,41.47,-999.0
22.558941,-7.3708587,5179.71,2.988,-1.101,60618,LN012953S053545VB01,1,79,1262601079,G9029224939662,37.17,10.01,48.69,-999.0
20.575291688,-7.094218579,4444.26,1.952,-0.758,60618,LN012953S053545VB01,2,14,1262602014,L9033738019294,-6.23,35.46,193.6,-999.0
20.7584603,-6.9688728,4759.43,2.29,-0.755,60618,LN012953S053545VB01,2,73,1262602073,G9033786859260,-58.63,9.28,66.2,-999.0
21.746681,-7.5487655,4714.52,2.427,-0.713,60618,LN012953S053545VB01,2,208,1262602208,G9033998440059,72.82,7.71,60.76,-999.0
21.573074,-6.0858528,5105.62,2.447,-0.898,60618,LN012953S053545VB01,3,12,1262603012,L9033805848353,-30.3,27.6,138.51,-999.0
21.0572182,-5.9331355,4944.36,2.299,-0.751,60618,LN012953S053545VB01,3,30,1262603030,G9022132588603,-37.76,18.9,114.66,-999.0
21.5914061,-5.6955021,4901.96,2.678,-0.712,60618,LN012953S053545VB01,3,94,1262603094,G9022249732633,60.19,20.83,117.01,-999.0
21.0175847,-5.5366032,5058.53,2.831,-1.022,60618,LN012953S053545VB01,3,195,1262603195,G9022157869411,-91.1,10.13,55.28,17.9068
21.8891734,-5.5036256,4569.37,1.379,-1.502,60618,LN012953S053545VB01,4,131,1262604131,G9022489258120,-136.95,7.51,46.72,-999.0
21.5312791,-6.4937513,5351.84,2.665,-0.99,60618,LN012953S053545VB01,5,159,1262605159,G9034357770118,32.16,10.47,60.92,14.4534
23.4431808,-6.5673653,4956.11,2.346,-1.12,60618,LN012953S053545VB01,8,164,1262608164,G9029134288736,-72.4,8.9,58.01,14.5745
23.4411842,-4.7563379,4258.31,1.167,-1.013,60618,LN012953S053545VB01,9,66,1262609066,L8951983644143,-204.2,6.15,74.27,13.5599
20.4195875,-6.1199485,4839.55,2.101,-1.238,60618,LN012953S053545VB01,10,54,1262610054,G9033665983676,-45.46,15.63,98.19,-999.0
21.9873638,-3.89232,4918.12,2.269,-1.197,60618,LN012953S053545VB01,11,28,1262611028,G9023084771098,-41.87,5.55,34.24,-999.0
22.3656593,-3.4035245,4548.45,2.178,-0.706,60618,LN012953S053545VB01,11,122,1262611122,L9022965819068,61.5,5.5,46.71,-999.0
20.810455,-5.0285209,5079.09,2.366,-1.762,60618,LN012953S053545VB01,14,104,1262614104,L9022903486538,125.48,6.5,27.29,-999.0
21.7571744,-4.24587,5232.03,2.612,-1.62,60618,LN012953S053545VB01,15,227,1262615227,G9023070575549,57.09,5.59,33.3,-999.0
68.1743728,-3.0256533,4833.66,2.028,-0.952,60618,LN043339S014952BM01,5,16,1262705016,L9590285259958,21.5,5.94,29.83,-999.0
68.0510682,-3.0254246,5023.92,2.272,-0.831,60618,LN043339S014952BM01,5,19,1262705019,L9590290326624,21.89,5.27,22.95,-999.0
68.1482254,-3.1562541,4866.31,2.219,-0.703,60618,LN043339S014952BM01,5,25,1262705025,L9590281356284,80.83,6.78,39.5,-999.0
68.8186985,-2.8800586,5050.37,2.565,-1.356,60618,LN043339S014952BM01,8,74,1262708074,L9587045165944,225.39,8.41,44.99,-999.0
69.4537237,-0.3025922,4901.82,2.092,-1.688,60618,LN043339S014952BM01,12,29,1262712029,L9363686284865,242.06,6.32,45.6,19.6407
66.891783,-1.5409279,5049.08,2.205,-0.916,60618,LN043339S014952BM01,14,126,1262714126,G9449557365631,53.22,5.53,32.15,-999.0
68.0337241,-0.8851584,4959.56,2.203,-0.747,60618,LN043339S014952BM01,15,15,1262715015,G9586601606655,39.42,9.07,67.35,-999.0
67.0944067,-0.514832,4631.79,1.557,-1.381,60618,LN043339S014952BM01,16,154,1262716154,G9449152091446,183.8,5.26,44.16,-999.0
68.098426,-1.777879,4926.06,2.762,-0.789,60618,LN043339S014952VB01,4,126,1262804126,G9587379372370,7.2,10.99,64.59,15.2442
68.2301681,-3.1419682,4997.23,2.407,-0.807,60618,LN043339S014952VB01,5,17,1262805017,L9590319531463,46.47,5.16,49.25,-999.0
70.5072288,-2.4924947,4991.48,2.824,-0.847,60618,LN043339S014952VB01,6,150,1262806150,L9366828850423,70.13,19.43,93.0,-999.0
69.6806063,-2.7447831,4440.98,1.183,-1.015,60618,LN043339S014952VB01,6,170,1262806170,G9586961303591,119.48,25.91,178.12,-999.0
69.8872781,-2.9309257,4789.78,1.85,-1.601,60618,LN043339S014952VB01,6,218,1262806218,G9589864472405,121.11,6.78,41.05,-999.0
68.8252785,-1.0464197,5085.26,2.725,-0.728,60618,LN043339S014952VB01,9,24,1262809024,G9363121162412,124.91,16.74,85.93,-999.0
69.094502,-0.6601803,4828.16,2.22,-0.822,60618,LN043339S014952VB01,9,235,1262809235,G9363926202692,39.5,8.2,69.29,-999.0
67.7909383,0.3710846,4868.03,2.551,-0.732,60618,LN043339S014952VB01,11,6,1262811006,G16716072295902,145.99,19.32,107.44,-999.0
68.9664407,0.3979599,4808.11,1.738,-1.73,60618,LN043339S014952VB01,11,133,1262811133,G16528028539288,-151.93,12.38,56.26,-999.0
114.1972137,18.5548356,4880.38,2.172,-0.906,60618,LN073705N200924BM01,1,96,1262901096,L16163215632546,77.49,10.32,53.06,-999.0
114.4214172,17.6817326,4648.51,1.493,-1.608,60618,LN073705N200924BM01,1,165,1262901165,L16158829952079,198.5,5.83,30.35,16.0101
113.5930978,17.790823,4929.34,2.146,-1.62,60618,LN073705N200924BM01,1,216,1262901216,L16159208679412,171.57,10.08,41.0,-999.0
113.1447736,18.347313,5171.35,2.898,-1.508,60618,LN073705N200924BM01,2,176,1262902176,L16163685776535,167.67,5.61,21.77,16.554
113.3665448,18.4963384,5189.92,2.72,-0.709,60618,LN073705N200924BM01,2,225,1262902225,L16163667266070,33.68,6.84,34.86,-999.0
113.0532796,18.5378564,5101.2,2.729,-1.002,60618,LN073705N200924BM01,2,236,1262902236,L16163782897555,-10.19,14.52,66.25,15.2495
113.3008245,20.1124288,5087.38,2.869,-0.965,60618,LN073705N200924BM01,3,31,1262903031,L16163534699237,-69.81,6.85,37.38,16.3798
113.329402,20.0174315,4880.73,2.069,-1.477,60618,LN073705N200924BM01,3,47,1262903047,G16163564263959,-13.25,21.6,93.09,-999.0
113.4409076,20.5438137,4462.51,1.346,-0.887,60618,LN073705N200924BM01,3,138,1262903138,G16151779255107,-0.08,6.5,62.13,-999.0
113.7356987,19.6405691,5002.22,2.426,-0.819,60618,LN073705N200924BM01,3,212,1262903212,G16163447710390,34.33,26.56,120.65,14.6349
114.7728108,19.8845475,5030.87,2.445,-1.47,60618,LN073705N200924BM01,4,70,1262904070,G16152244009731,138.76,20.34,89.08,14.681
114.0891007,20.2453957,5147.51,2.646,-1.584,60618,LN073705N200924BM01,4,144,1262904144,L16151861084738,16.45,5.36,22.64,16.3641
